index,image,status_code,target
4008,f04-100-01-06,ok,an
4084,f07-000-01-06,ok,an
4100,f07-000-03-06,ok,an
4143,f07-000b-01-06,ok,an
4150,f07-000b-02-05,ok,an
4157,f07-000b-03-03,ok,an
4378,f07-009-05-08,ok,an
4381,f07-009-06-02,ok,an
4431,f07-013-03-02,ok,an
4493,f07-016-00-06,ok,an
5434,f07-036-05-03,ok,an
5802,f07-046b-03-06,ok,an
6114,f07-081a-00-03,ok,an
6254,f07-081b-00-03,ok,an
6518,f07-088a-03-01,ok,an
6584,f07-088b-02-04,ok,an
777,f01-147-00-04,ok,had
1282,f02-033-09-01,ok,had
1852,f03-174-05-03,ok,had
2029,f04-004-01-08,ok,had
2067,f04-004-06-01,ok,had
2077,f04-004-07-00,ok,had
2082,f04-007-00-01,ok,had
2157,f04-011-01-05,ok,had
2167,f04-011-02-06,ok,had
2190,f04-011-05-04,ok,had
2220,f04-011-08-04,ok,had
2246,f04-016-00-01,ok,had
2264,f04-016-02-01,ok,had
2303,f04-016-06-02,ok,had
2309,f04-016-07-00,ok,had
2346,f04-020-02-03,ok,had
2363,f04-020-03-07,ok,had
2383,f04-020-05-00,ok,had
2532,f04-028-06-06,ok,had
2593,f04-032-02-01,ok,had
2642,f04-032-07-03,ok,had
2678,f04-035-01-08,ok,had
2705,f04-035-04-01,ok,had
2723,f04-039-00-06,ok,had
2754,f04-039-04-04,ok,had
2850,f04-043-07-00,ok,had
2869,f04-046-01-00,ok,had
2892,f04-046-03-01,ok,had
2958,f04-049-02-04,ok,had
3018,f04-053-00-06,ok,had
3030,f04-053-01-07,ok,had
3388,f04-071-01-05,ok,had
3510,f04-074-05-00,ok,had
3597,f04-079-01-09,ok,had
3608,f04-079-03-02,ok,had
3793,f04-087-00-11,ok,had
3833,f04-087-03-10,ok,had
3844,f04-087-04-08,ok,had
3845,f04-087-04-09,ok,had
3869,f04-093-02-06,ok,had
3894,f04-093-05-06,ok,had
3934,f04-096-01-01,ok,had
3986,f04-096-09-02,ok,had
4003,f04-100-01-01,ok,had
4042,f04-100-06-06,ok,had
4845,f07-021b-05-04,ok,had
5912,f07-069-06-03,ok,had
6221,f07-096-03-10,ok,had
6517,f07-088a-03-00,ok,had
6526,f07-088a-04-00,ok,had
6583,f07-088b-02-03,ok,had
6592,f07-088b-03-00,ok,had
6629,f07-092a-00-03,ok,had
6696,f07-092b-00-03,ok,had
6827,f07-101b-01-02,ok,had
91,f01-058-02-06,ok,will
100,f01-058-04-00,ok,will
421,f01-075-08-09,ok,will
555,f01-085-05-02,ok,will
1726,f03-169-00-05,ok,will
1741,f03-169-01-12,ok,will
1816,f03-174-02-00,ok,will
1834,f03-174-03-07,ok,will
3187,f04-061-03-02,ok,will
5598,f07-042a-03-04,ok,will
5660,f07-042b-03-06,ok,will
5843,f07-046b-07-05,ok,will
127,f01-058-07-05,ok,would
690,f01-139-05-03,ok,would
3154,f04-057-08-02,ok,would
3166,f04-061-00-05,ok,would
3295,f04-064-07-01,ok,would
3820,f04-087-02-11,ok,would
4095,f07-000-03-01,ok,would
4102,f07-000-04-01,ok,would
4119,f07-000-06-05,ok,would
4127,f07-000-08-00,ok,would
4145,f07-000b-02-00,ok,would
4152,f07-000b-02-07,ok,would
4159,f07-000b-03-05,ok,would
4169,f07-000b-04-05,ok,would
4176,f07-000b-05-03,ok,would
4184,f07-000b-06-03,ok,would
4644,f07-019a-07-04,ok,would
4715,f07-019b-10-02,ok,would
4756,f07-021a-03-03,ok,would
4836,f07-021b-04-03,ok,would
4848,f07-021b-06-00,ok,would
5931,f07-069-08-01,ok,would
6205,f07-096-02-05,ok,would
6858,f07-101b-04-04,ok,would
45,f01-053-05-03,ok,this
397,f01-075-06-01,ok,this
593,f01-135-03-01,ok,this
612,f01-135-07-01,ok,this
742,f01-143-04-00,ok,this
1384,f02-038-01-00,ok,this
2002,f03-191-06-00,ok,this
2172,f04-011-03-03,ok,this
2375,f04-020-04-07,ok,this
2548,f04-028-08-04,ok,this
2766,f04-039-05-06,ok,this
2799,f04-043-00-07,ok,this
3008,f04-049-06-06,ok,this
3366,f04-068-06-07,ok,this
3646,f04-079-07-00,ok,this
3968,f04-096-06-02,ok,this
4017,f04-100-03-01,ok,this
4195,f07-002-00-07,ok,this
1069,f02-020-00-07,ok,their
1570,f02-044-03-03,ok,their
1628,f02-044-08-04,ok,their
1878,f03-182-01-06,ok,their
1884,f03-182-01-12,ok,their
2813,f04-043-02-04,ok,their
4505,f07-016-02-01,ok,their
4641,f07-019a-07-01,ok,their
4712,f07-019b-09-04,ok,their
4754,f07-021a-03-01,ok,their
4834,f07-021b-04-01,ok,their
5059,f07-028a-01-06,ok,their
5107,f07-028a-06-07,ok,their
5127,f07-028a-09-01,ok,their
5148,f07-028b-02-03,ok,their
5196,f07-028b-08-05,ok,their
5216,f07-028b-11-03,ok,their
5292,f07-032a-08-05,ok,their
6070,f07-076a-04-03,ok,their
6143,f07-081a-04-06,ok,their
6283,f07-081b-03-01,ok,their
756,f01-143-05-03,ok,who
1449,f02-038-10-02,ok,who
2052,f04-004-04-07,ok,who
2753,f04-039-04-03,ok,who
3147,f04-057-07-03,ok,who
3183,f04-061-02-06,ok,who
4041,f04-100-06-05,ok,who
6220,f07-096-03-09,ok,who
366,f01-075-01-08,ok,were
373,f01-075-02-06,ok,were
1324,f02-036-02-01,ok,were
2100,f04-007-02-01,ok,were
2325,f04-020-00-10,ok,were
2747,f04-039-03-07,ok,were
3094,f04-057-01-03,ok,were
3144,f04-057-07-00,ok,were
3590,f04-079-01-02,ok,were
3615,f04-079-03-09,ok,were
3639,f04-079-06-01,ok,were
4485,f07-013-10-05,ok,were
5067,f07-028a-02-06,ok,were
5156,f07-028b-03-04,ok,were
5447,f07-036-06-07,ok,were
502,f01-085-00-02,ok,been
998,f02-017-01-06,ok,been
2030,f04-004-01-09,ok,been
2056,f04-004-05-00,ok,been
2078,f04-004-07-01,ok,been
2083,f04-007-00-02,ok,been
2168,f04-011-02-07,ok,been
2191,f04-011-05-05,ok,been
2347,f04-020-02-04,ok,been
2364,f04-020-03-08,ok,been
2533,f04-028-06-07,ok,been
2594,f04-032-02-02,ok,been
2679,f04-035-01-09,ok,been
2706,f04-035-04-02,ok,been
2755,f04-039-04-05,ok,been
2851,f04-043-07-01,ok,been
2872,f04-046-01-03,ok,been
2893,f04-046-03-02,ok,been
2938,f04-049-01-02,ok,been
3068,f04-053-05-01,ok,been
3116,f04-057-03-06,ok,been
3317,f04-068-01-02,ok,been
3326,f04-068-02-04,ok,been
3389,f04-071-01-06,ok,been
3835,f04-087-03-12,ok,been
3988,f04-096-09-04,ok,been
4004,f04-100-01-02,ok,been
4065,f04-100-10-00,ok,been
4362,f07-009-04-01,ok,been
4407,f07-009-09-05,ok,been
5914,f07-069-06-05,ok,been
5933,f07-069-08-03,ok,been
6643,f07-092a-02-00,ok,been
6653,f07-092a-03-02,ok,been
6710,f07-092b-01-06,ok,been
6720,f07-092b-02-04,ok,been
2069,f04-004-06-03,ok,her
2093,f04-007-01-03,ok,her
2118,f04-007-04-01,ok,her
2223,f04-011-08-07,ok,her
2267,f04-016-02-04,ok,her
2282,f04-016-03-09,ok,her
2288,f04-016-04-05,ok,her
2292,f04-016-05-00,ok,her
2367,f04-020-03-11,ok,her
2683,f04-035-02-02,ok,her
2687,f04-035-02-06,ok,her
2901,f04-046-04-01,ok,her
3555,f04-074-09-04,ok,her
3565,f04-074-10-05,ok,her
3579,f04-079-00-01,ok,her
3594,f04-079-01-06,ok,her
3600,f04-079-02-02,ok,her
3622,f04-079-04-06,ok,her
3696,f04-083-01-10,ok,her
3727,f04-083-05-01,ok,her
3789,f04-087-00-07,ok,her
3805,f04-087-01-07,ok,her
3872,f04-093-02-09,ok,her
4011,f04-100-02-02,ok,her
6162,f07-081a-07-04,ok,her
6302,f07-081b-05-00,ok,her
183,f01-066-02-09,ok,all
250,f01-066-08-03,ok,all
801,f01-147-03-00,ok,all
1420,f02-038-05-05,ok,all
3168,f04-061-00-07,ok,all
3305,f04-068-00-01,ok,all
3643,f04-079-06-05,ok,all
4504,f07-016-02-00,ok,all
6383,f07-084a-08-08,ok,all
6464,f07-084b-06-03,ok,all
6845,f07-101b-03-01,ok,all
671,f01-139-03-05,ok,or
810,f01-147-03-09,ok,or
911,f02-000-06-06,ok,or
980,f02-003-05-05,ok,or
1081,f02-020-01-09,ok,or
1197,f02-030-05-02,ok,or
1232,f02-033-02-04,ok,or
1407,f02-038-04-00,ok,or
1679,f02-076-03-04,ok,or
3045,f04-053-02-09,ok,or
3278,f04-064-05-03,ok,or
3618,f04-079-04-02,ok,or
4231,f07-002-04-07,ok,or
4252,f07-002-07-01,ok,or
4279,f07-006-01-07,ok,or
5525,f07-039b-03-02,ok,or
6374,f07-084a-07-10,ok,or
6377,f07-084a-08-02,ok,or
6455,f07-084b-05-09,ok,or
6458,f07-084b-05-12,ok,or
240,f01-066-07-07,ok,more
748,f01-143-04-06,ok,more
1744,f03-169-02-02,ok,more
2447,f04-024-05-08,ok,more
4384,f07-009-06-05,ok,more
4400,f07-009-08-07,ok,more
5238,f07-032a-02-05,ok,more
5325,f07-032b-03-00,ok,more
5858,f07-069-00-03,ok,more
6655,f07-092a-03-04,ok,more
6722,f07-092b-02-06,ok,more
3246,f04-064-02-00,ok,said
3867,f04-093-02-04,ok,said
3892,f04-093-05-04,ok,said
5480,f07-039a-03-01,ok,said
6640,f07-092a-01-08,ok,said
6707,f07-092b-01-03,ok,said
747,f01-143-04-05,ok,no
1808,f03-174-01-03,ok,no
2154,f04-011-01-02,ok,no
2402,f04-024-01-00,ok,no
2474,f04-028-00-08,ok,no
2478,f04-028-01-00,ok,no
3383,f04-071-01-00,ok,no
3616,f04-079-04-00,ok,no
3628,f04-079-05-02,ok,no
3632,f04-079-05-06,ok,no
3652,f04-079-07-06,ok,no
4106,f07-000-04-05,ok,no
4163,f07-000b-03-09,ok,no
5262,f07-032a-05-04,ok,no
5350,f07-032b-06-02,ok,no
750,f01-143-04-08,ok,than
2448,f04-024-05-09,ok,than
4386,f07-009-07-01,ok,than
4402,f07-009-09-00,ok,than
5862,f07-069-01-00,ok,than
5876,f07-069-02-05,ok,than
771,f01-143-06-07,ok,them
1829,f03-174-03-02,ok,them
1836,f03-174-03-09,ok,them
1870,f03-182-00-11,ok,them
3128,f04-057-05-00,ok,them
4482,f07-013-10-02,ok,them
17,f01-053-02-00,ok,so
318,f01-070-06-02,ok,so
1671,f02-076-02-07,ok,so
1979,f03-191-03-06,ok,so
3013,f04-053-00-01,ok,so
3092,f04-057-01-01,ok,so
3189,f04-061-03-04,ok,so
5916,f07-069-06-07,ok,so
6047,f07-076a-01-00,ok,so
6050,f07-076a-01-03,ok,so
396,f01-075-06-00,ok,But
1805,f03-174-01-00,ok,But
1859,f03-182-00-00,ok,But
1914,f03-182-04-06,ok,But
2122,f04-007-04-05,ok,But
2315,f04-020-00-00,ok,But
2466,f04-028-00-00,ok,But
41,f01-053-04-06,ok,out
685,f01-139-04-10,ok,out
1187,f02-030-04-01,ok,out
1226,f02-033-01-07,ok,out
1818,f03-174-02-02,ok,out
2798,f04-043-00-06,ok,out
3795,f04-087-00-13,ok,out
4523,f07-016-05-00,ok,out
349,f01-075-00-01,ok,one
695,f01-139-06-00,ok,one
1097,f02-020-03-04,ok,one
2227,f04-011-09-00,ok,one
2407,f04-024-01-05,ok,one
2589,f04-032-01-08,ok,one
2899,f04-046-03-08,ok,one
3130,f04-057-05-02,ok,one
3972,f04-096-07-00,ok,one
4846,f07-021b-05-05,ok,one
5101,f07-028a-06-01,ok,one
5190,f07-028b-07-07,ok,one
5415,f07-036-02-06,ok,one
5889,f07-069-04-00,ok,one
6636,f07-092a-01-04,ok,one
6703,f07-092b-00-10,ok,one
360,f01-075-01-02,ok,into
629,f01-135-10-03,ok,into
719,f01-143-01-02,ok,into
965,f02-003-03-07,ok,into
1284,f02-033-09-03,ok,into
1462,f02-040-01-00,ok,into
1959,f03-191-01-08,ok,into
3513,f04-074-05-03,ok,into
3517,f04-074-06-00,ok,into
4380,f07-009-06-01,ok,into
4526,f07-016-05-03,ok,into
4750,f07-021a-02-08,ok,into
4830,f07-021b-03-05,ok,into
832,f01-147-06-01,ok,our
4191,f07-002-00-03,ok,our
4236,f07-002-05-03,ok,our
4304,f07-006-04-06,ok,our
4319,f07-006-06-04,ok,our
335,f01-070-07-07,ok,there
602,f01-135-05-02,ok,there
1652,f02-076-00-03,ok,there
1806,f03-174-01-01,ok,there
2472,f04-028-00-06,ok,there
2645,f04-032-07-06,ok,there
3143,f04-057-06-06,ok,there
3315,f04-068-01-00,ok,there
3381,f04-071-00-07,ok,there
3589,f04-079-01-01,ok,there
4081,f07-000-01-03,ok,there
4140,f07-000b-01-03,ok,there
4408,f07-009-09-06,ok,there
5482,f07-039a-03-03,ok,there
3870,f04-093-02-07,ok,last
4609,f07-019a-03-07,ok,last
4680,f07-019b-04-05,ok,last
517,f01-085-02-01,ok,can
783,f01-147-01-00,ok,can
518,f01-085-02-02,ok,only
875,f02-000-02-04,ok,only
1395,f02-038-02-02,ok,only
2136,f04-007-06-03,ok,only
3077,f04-053-06-02,ok,only
3318,f04-068-01-03,ok,only
807,f01-147-03-06,ok,people
1352,f02-036-05-04,ok,people
1910,f03-182-04-02,ok,people
3146,f04-057-07-02,ok,people
3380,f04-071-00-06,ok,people
1283,f02-033-09-02,ok,made
1582,f02-044-04-02,ok,made
1621,f02-044-07-10,ok,made
2180,f04-011-04-02,ok,made
2384,f04-020-05-01,ok,made
5061,f07-028a-02-00,ok,made
5150,f07-028b-02-05,ok,made
5441,f07-036-06-01,ok,made
6839,f07-101b-02-04,ok,made
2176,f04-011-03-07,ok,when
2327,f04-020-00-12,ok,when
2369,f04-020-04-01,ok,when
3220,f04-061-06-04,ok,when
4462,f07-013-07-05,ok,when
