,image,status_code,target
53062,g01-037-00-07.png,ok,and
53063,g01-037-00-08.png,ok,Gaunt's
53064,g01-037-01-00.png,ok,'
53065,g01-037-01-01.png,ok,knaves
53066,g01-037-01-02.png,ok,'
53067,g01-037-01-03.png,ok,-
53068,g01-037-01-04.png,ok,were
53069,g01-037-01-05.png,ok,villeins
53070,g01-037-01-06.png,ok,still
53071,g01-037-01-07.png,ok,tied
53072,g01-037-01-08.png,ok,to
53073,g01-037-01-09.png,ok,the
53074,g01-037-02-00.png,ok,feudal
53075,g01-037-02-01.png,ok,obligations
53076,g01-037-02-02.png,ok,of
53077,g01-037-02-03.png,ok,work
53078,g01-037-02-04.png,ok,or
53079,g01-037-02-05.png,ok,villeins
53080,g01-037-02-06.png,ok,who
53081,g01-037-03-00.png,ok,had
53082,g01-037-03-01.png,ok,bought
53083,g01-037-03-02.png,ok,their
53084,g01-037-03-03.png,ok,release
53085,g01-037-03-04.png,ok,","
53086,g01-037-03-05.png,ok,free
53087,g01-037-03-06.png,ok,labourers
53088,g01-037-04-00.png,ok,who
53089,g01-037-04-01.png,ok,worked
53090,g01-037-04-02.png,ok,for
53091,g01-037-04-03.png,ok,the
53092,g01-037-04-04.png,ok,highest
53093,g01-037-04-05.png,ok,bidders
53094,g01-037-04-06.png,ok,","
53095,g01-037-04-07.png,ok,free
53096,g01-037-05-00.png,ok,yeomen
53097,g01-037-05-01.png,ok,who
53098,g01-037-05-02.png,ok,had
53099,g01-037-05-03.png,ok,prospered
53100,g01-037-05-04.png,ok,enough
53101,g01-037-05-05.png,ok,to
53102,g01-037-05-06.png,ok,become
53103,g01-037-06-00.png,ok,successful
53104,g01-037-06-01.png,ok,farmers
53105,g01-037-06-02.png,ok,","
53106,g01-037-06-03.png,ok,the
53107,g01-037-06-04.png,ok,artisans
53108,g01-037-06-05.png,ok,","
53109,g01-037-06-06.png,ok,craftsmen
53110,g01-037-06-07.png,ok,","
53111,g01-037-07-00.png,ok,journeymen
53112,g01-037-07-01.png,ok,and
53113,g01-037-07-02.png,ok,small
53114,g01-037-07-03.png,ok,tradesmen
53115,g01-037-07-04.png,ok,of
53116,g01-037-07-05.png,ok,the
53117,g01-037-08-00.png,ok,towns
53118,g01-037-08-01.png,ok,","
53119,g01-037-08-02.png,ok,and
53120,g01-037-08-03.png,ok,the
53121,g01-037-08-04.png,ok,retainers
53122,g01-037-08-05.png,ok,and
53123,g01-037-08-06.png,ok,men-at-arms
53124,g01-037-09-00.png,ok,in
53125,g01-037-09-01.png,ok,the
53126,g01-037-09-02.png,ok,pay
53127,g01-037-09-03.png,ok,of
53128,g01-037-09-04.png,ok,landed
53129,g01-037-09-05.png,ok,Lords
53130,g01-037-09-06.png,ok,.
53131,g01-039-00-00.png,ok,None
53132,g01-039-00-01.png,ok,of
53133,g01-039-00-02.png,ok,these
53134,g01-039-00-03.png,ok,classes
53135,g01-039-00-04.png,ok,","
53136,g01-039-00-05.png,ok,except
53137,g01-039-00-06.png,ok,the
53138,g01-039-00-07.png,ok,yeomen
53139,g01-039-00-08.png,ok,","
53140,g01-039-00-09.png,ok,paid
53141,g01-039-00-10.png,ok,or
53142,g01-039-01-00.png,ok,expected
53143,g01-039-01-01.png,ok,to
53144,g01-039-01-02.png,ok,pay
53145,g01-039-01-03.png,ok,direct
53146,g01-039-01-04.png,ok,taxes
53147,g01-039-01-05.png,ok,.
53148,g01-039-01-06.png,ok,During
53149,g01-039-01-07.png,ok,the
53150,g01-039-01-08.png,ok,four-
53151,g01-039-02-00.png,ok,teenth
53152,g01-039-02-01.png,ok,century
53153,g01-039-02-02.png,ok,","
53154,g01-039-02-03.png,ok,the
53155,g01-039-02-04.png,ok,traditional
53156,g01-039-02-05.png,ok,methods
53157,g01-039-02-06.png,ok,of
53158,g01-039-03-00.png,ok,financing
53159,g01-039-03-01.png,ok,the
53160,g01-039-03-02.png,ok,Exchequer
53161,g01-039-03-03.png,ok,had
53162,g01-039-03-04.png,ok,become
53163,g01-039-03-05.png,ok,stabilized
53164,g01-039-03-06.png,ok,.
53165,g01-039-04-00.png,ok,When
53166,g01-039-04-01.png,ok,the
53167,g01-039-04-02.png,ok,King
53168,g01-039-04-03.png,ok,and
53169,g01-039-04-04.png,ok,his
53170,g01-039-04-05.png,ok,Council
53171,g01-039-04-06.png,ok,required
53172,g01-039-04-07.png,ok,additio-
53173,g01-039-05-00.png,ok,nal
53174,g01-039-05-01.png,ok,funds
53175,g01-039-05-02.png,ok,","
53176,g01-039-05-03.png,ok,they
53177,g01-039-05-04.png,ok,were
53178,g01-039-05-05.png,ok,usually
53179,g01-039-05-06.png,ok,granted
53180,g01-039-05-07.png,ok,an
53181,g01-039-06-00.png,ok,export
53182,g01-039-06-01.png,ok,tax
53183,g01-039-06-02.png,ok,on
53184,g01-039-06-03.png,ok,the
53185,g01-039-06-04.png,ok,wool
53186,g01-039-06-05.png,ok,trade
53187,g01-039-06-06.png,ok,","
53188,g01-039-06-07.png,ok,collected
53189,g01-039-06-08.png,ok,by
53190,g01-039-07-00.png,ok,means
53191,g01-039-07-01.png,ok,of
53192,g01-039-07-02.png,ok,that
53193,g01-039-07-03.png,ok,'
53194,g01-039-07-04.png,ok,staple
53195,g01-039-07-05.png,ok,'
53196,g01-039-07-06.png,ok,system
53197,g01-039-07-07.png,ok,which
53198,g01-039-07-08.png,ok,ensured
53199,g01-039-07-09.png,ok,that
53200,g01-039-08-00.png,ok,prices
53201,g01-039-08-01.png,ok,","
53202,g01-039-08-02.png,ok,quality
53203,g01-039-08-03.png,ok,and
53204,g01-039-08-04.png,ok,tax
53205,g01-039-08-05.png,ok,could
53206,g01-039-08-06.png,ok,be
53207,g01-039-08-07.png,ok,efficiently
53208,g01-039-08-08.png,ok,su-
53209,g01-039-09-00.png,ok,pervised
53210,g01-039-09-01.png,ok,and
53211,g01-039-09-02.png,ok,controlled
53212,g01-039-09-03.png,ok,","
53213,g01-039-09-04.png,ok,together
53214,g01-039-09-05.png,ok,with
53215,g01-039-09-06.png,ok,a
53216,g01-043-00-00.png,ok,There
53217,g01-043-00-01.png,ok,were
53218,g01-043-00-02.png,ok,two
53219,g01-043-00-03.png,ok,other
53220,g01-043-00-04.png,ok,sources
53221,g01-043-00-05.png,ok,of
53222,g01-043-00-06.png,ok,public
53223,g01-043-00-07.png,ok,revenue
53224,g01-043-00-08.png,ok,-
53225,g01-043-01-00.png,ok,first
53226,g01-043-01-01.png,ok,","
53227,g01-043-01-02.png,ok,the
53228,g01-043-01-03.png,ok,Church
53229,g01-043-01-04.png,ok,","
53230,g01-043-01-05.png,ok,which
53231,g01-043-01-06.png,ok,wisely
53232,g01-043-01-07.png,ok,followed
53233,g01-043-01-08.png,ok,the
53234,g01-043-01-09.png,ok,lead
53235,g01-043-02-00.png,ok,of
53236,g01-043-02-01.png,ok,the
53237,g01-043-02-02.png,ok,Commons
53238,g01-043-02-03.png,ok,and
53239,g01-043-02-04.png,ok,in
53240,g01-043-02-05.png,ok,its
53241,g01-043-02-06.png,ok,own
53242,g01-043-02-07.png,ok,Convocations
53250,g01-043-04-00.png,ok,the
53251,g01-043-04-01.png,ok,foreign
53252,g01-043-04-02.png,ok,merchants
53253,g01-043-04-03.png,ok,","
53254,g01-043-04-04.png,ok,with
53255,g01-043-04-05.png,ok,whom
53256,g01-043-04-06.png,ok,the
53257,g01-043-04-07.png,ok,King's
53258,g01-043-05-00.png,ok,officials
53259,g01-043-05-01.png,ok,had
53260,g01-043-05-02.png,ok,formerly
53261,g01-043-05-03.png,ok,made
53262,g01-043-05-04.png,ok,private
53263,g01-043-05-05.png,ok,bargains
53273,g01-043-07-00.png,ok,payments
53274,g01-043-07-01.png,ok,were
53275,g01-043-07-02.png,ok,now
53276,g01-043-07-03.png,ok,authorized
53277,g01-043-07-04.png,ok,by
53278,g01-043-07-05.png,ok,parliamentary
53279,g01-043-08-00.png,ok,sanction
53280,g01-043-08-01.png,ok,at
53281,g01-043-08-02.png,ok,a
53282,g01-043-08-03.png,ok,rate
53283,g01-043-08-04.png,ok,roughly
53284,g01-043-08-05.png,ok,fifty
53285,g01-043-08-06.png,ok,per
53286,g01-043-08-07.png,ok,cent
53287,g01-043-08-08.png,ok,in
53288,g01-043-09-00.png,ok,excess
53289,g01-043-09-01.png,ok,of
53290,g01-043-09-02.png,ok,the
53291,g01-043-09-03.png,ok,rate
53292,g01-043-09-04.png,ok,for
53293,g01-043-09-05.png,ok,native
53294,g01-043-09-06.png,ok,merchants
53295,g01-043-09-07.png,ok,.
53296,g01-045-00-00.png,ok,In
53297,g01-045-00-01.png,ok,addition
53298,g01-045-00-02.png,ok,to
53299,g01-045-00-03.png,ok,these
53300,g01-045-00-04.png,ok,revenues
53301,g01-045-00-05.png,ok,","
53302,g01-045-00-06.png,ok,the
53303,g01-045-00-07.png,ok,King
53304,g01-045-00-08.png,ok,had
53305,g01-045-00-09.png,ok,the
53306,g01-045-01-00.png,ok,financial
53307,g01-045-01-01.png,ok,benefits
53308,g01-045-01-02.png,ok,of
53309,g01-045-01-03.png,ok,his
53310,g01-045-01-04.png,ok,position
53311,g01-045-01-05.png,ok,at
53312,g01-045-01-06.png,ok,the
53313,g01-045-01-07.png,ok,head
53314,g01-045-02-00.png,ok,of
53315,g01-045-02-01.png,ok,the
53316,g01-045-02-02.png,ok,feudal
53317,g01-045-02-03.png,ok,system
53318,g01-045-02-04.png,ok,","
53319,g01-045-02-05.png,ok,as
53320,g01-045-02-06.png,ok,its
53321,g01-045-02-07.png,ok,chief
53322,g01-045-02-08.png,ok,landowner
53323,g01-045-03-00.png,ok,and
53324,g01-045-03-01.png,ok,the
53325,g01-045-03-02.png,ok,recipient
53326,g01-045-03-03.png,ok,of
53327,g01-045-03-04.png,ok,the
53328,g01-045-03-05.png,ok,fines
53329,g01-045-03-06.png,ok,of
53330,g01-045-03-07.png,ok,royal
53331,g01-045-03-08.png,ok,justice
53332,g01-045-03-09.png,ok,.
53333,g01-045-04-00.png,ok,It
53334,g01-045-04-01.png,ok,was
53335,g01-045-04-02.png,ok,","
53336,g01-045-04-03.png,ok,therefore
53337,g01-045-04-04.png,ok,","
53338,g01-045-04-05.png,ok,a
53339,g01-045-04-06.png,ok,complicated
53340,g01-045-04-07.png,ok,and
53341,g01-045-04-08.png,ok,not
53342,g01-045-04-09.png,ok,very
53343,g01-045-05-00.png,ok,satisfactory
53344,g01-045-05-01.png,ok,financial
53345,g01-045-05-02.png,ok,system
53346,g01-045-05-03.png,ok,in
53347,g01-045-05-04.png,ok,which
53348,g01-045-05-05.png,ok,the
53349,g01-045-06-00.png,ok,borders
53350,g01-045-06-01.png,ok,between
53351,g01-045-06-02.png,ok,private
53352,g01-045-06-03.png,ok,and
53353,g01-045-06-04.png,ok,public
53354,g01-045-06-05.png,ok,purse
53355,g01-045-06-06.png,ok,were
53363,g01-045-08-00.png,ok,and
53364,g01-045-08-01.png,ok,national
53365,g01-045-08-02.png,ok,war
53366,g01-045-08-03.png,ok,","
53367,g01-045-08-04.png,ok,and
53368,g01-045-08-05.png,ok,in
53369,g01-045-08-06.png,ok,which
53370,g01-045-08-07.png,ok,the
53371,g01-045-08-08.png,ok,comparati-
53372,g01-045-09-00.png,ok,vely
53373,g01-045-09-01.png,ok,simple
53374,g01-045-09-02.png,ok,obligations
53375,g01-045-09-03.png,ok,of
53376,g01-045-09-04.png,ok,the
53377,g01-045-09-05.png,ok,feudal
53378,g01-045-09-06.png,ok,pyramid
53379,g01-067-00-00.png,ok,But
53380,g01-067-00-01.png,ok,this
53381,g01-067-00-02.png,ok,time
53382,g01-067-00-03.png,ok,there
53383,g01-067-00-04.png,ok,was
53384,g01-067-00-05.png,ok,a
53385,g01-067-00-06.png,ok,very
53386,g01-067-00-07.png,ok,interesting
53387,g01-067-01-00.png,ok,attempt
53388,g01-067-01-01.png,ok,to
53389,g01-067-01-02.png,ok,apply
53390,g01-067-01-03.png,ok,a
53391,g01-067-01-04.png,ok,sliding
53392,g01-067-01-05.png,ok,scale
53393,g01-067-01-06.png,ok,to
53394,g01-067-01-07.png,ok,the
53395,g01-067-02-00.png,ok,payments
53396,g01-067-02-01.png,ok,demanded
53397,g01-067-02-02.png,ok,.
53398,g01-067-02-03.png,ok,The
53399,g01-067-02-04.png,ok,definition
53400,g01-067-02-05.png,ok,of
53401,g01-067-02-06.png,ok,an
53402,g01-067-03-00.png,ok,adult
53403,g01-067-03-01.png,ok,was
53404,g01-067-03-02.png,ok,altered
53405,g01-067-03-03.png,ok,to
53406,g01-067-03-04.png,ok,read
53407,g01-067-03-05.png,ok,'
53408,g01-067-03-06.png,ok,over
53409,g01-067-03-07.png,ok,sixteen
53410,g01-067-03-08.png,ok,'
53411,g01-067-03-09.png,ok,","
53412,g01-067-04-00.png,ok,and
53413,g01-067-04-01.png,ok,","
53414,g01-067-04-02.png,ok,where
53415,g01-067-04-03.png,ok,the
53416,g01-067-04-04.png,ok,poorest
53417,g01-067-04-05.png,ok,were
53418,g01-067-04-06.png,ok,to
53419,g01-067-04-07.png,ok,pay
53420,g01-067-04-08.png,ok,a
53421,g01-067-04-09.png,ok,groat
53422,g01-067-04-10.png,ok,","
53423,g01-067-05-00.png,ok,the
53424,g01-067-05-01.png,ok,Duke
53425,g01-067-05-02.png,ok,of
53426,g01-067-05-03.png,ok,Lancaster
53427,g01-067-05-04.png,ok,and
53428,g01-067-05-05.png,ok,the
53429,g01-067-05-06.png,ok,Archbishops
53430,g01-067-06-00.png,ok,of
53431,g01-067-06-01.png,ok,Canterbury
53432,g01-067-06-02.png,ok,and
53433,g01-067-06-03.png,ok,York
53434,g01-067-06-04.png,ok,were
53435,g01-067-06-05.png,ok,to
53436,g01-067-06-06.png,ok,pay
53437,g01-067-06-07.png,ok,ten
53438,g01-067-06-08.png,ok,marks
53439,g01-067-06-09.png,ok,","
53440,g01-067-07-00.png,ok,and
53441,g01-067-07-01.png,ok,between
53442,g01-067-07-02.png,ok,these
53443,g01-067-07-03.png,ok,two
53444,g01-067-07-04.png,ok,extremes
53445,g01-067-07-05.png,ok,a
53446,g01-067-07-06.png,ok,graduated
53447,g01-067-08-00.png,ok,scale
53448,g01-067-08-01.png,ok,of
53449,g01-067-08-02.png,ok,payments
53450,g01-067-08-03.png,ok,was
53451,g01-067-08-04.png,ok,fixed
53452,g01-067-08-05.png,ok,for
53453,g01-067-08-06.png,ok,the
53454,g01-067-09-00.png,ok,different
53455,g01-067-09-01.png,ok,classes
53456,g01-067-09-02.png,ok,of
53457,g01-067-09-03.png,ok,laymen
53458,g01-067-09-04.png,ok,and
53459,g01-067-09-05.png,ok,clerics
53460,g01-067-09-06.png,ok,.
53461,g01-070-00-00.png,ok,Again
53462,g01-070-00-01.png,ok,the
53463,g01-070-00-02.png,ok,resentment
53464,g01-070-00-03.png,ok,was
53465,g01-070-00-04.png,ok,widespread
53466,g01-070-00-05.png,ok,and
53467,g01-070-01-00.png,ok,the
53468,g01-070-01-01.png,ok,results
53469,g01-070-01-02.png,ok,disappointing
53470,g01-070-01-03.png,ok,-
53471,g01-070-01-04.png,ok,a
53472,g01-070-01-05.png,ok,tax
53473,g01-070-01-06.png,ok,estimated
53474,g01-070-02-00.png,ok,to
53475,g01-070-02-01.png,ok,yield
53476,g01-070-02-02.png,ok,"50,000"
53477,g01-070-02-03.png,ok,in
53478,g01-070-02-04.png,ok,fact
53479,g01-070-02-05.png,ok,raised
53480,g01-070-02-06.png,ok,only
53481,g01-070-02-07.png,ok,"27,000"
53482,g01-070-02-08.png,ok,.
53483,g01-070-03-00.png,ok,In
53484,g01-070-03-01.png,ok,the
53485,g01-070-03-02.png,ok,following
53486,g01-070-03-03.png,ok,year
53487,g01-070-03-04.png,ok,","
53488,g01-070-03-05.png,ok,1380
53489,g01-070-03-06.png,ok,","
53490,g01-070-03-07.png,ok,the
53491,g01-070-03-08.png,ok,last
53492,g01-070-03-09.png,ok,and
53493,g01-070-04-00.png,ok,most
53494,g01-070-04-01.png,ok,notorious
53495,g01-070-04-02.png,ok,third
53496,g01-070-04-03.png,ok,poll-tax
53497,g01-070-04-04.png,ok,was
53498,g01-070-04-05.png,ok,agreed
53499,g01-070-05-00.png,ok,by
53500,g01-070-05-01.png,ok,a
53501,g01-070-05-02.png,ok,Parliament
53502,g01-070-05-03.png,ok,which
53503,g01-070-05-04.png,ok,met
53504,g01-070-05-05.png,ok,at
53505,g01-070-05-06.png,ok,Northampton
53506,g01-070-05-07.png,ok,.
53507,g01-070-06-00.png,ok,There
53508,g01-070-06-01.png,ok,were
53509,g01-070-06-02.png,ok,dark
53510,g01-070-06-03.png,ok,reasons
53511,g01-070-06-04.png,ok,for
53512,g01-070-06-05.png,ok,a
53513,g01-070-06-06.png,ok,meeting
53514,g01-070-06-07.png,ok,so
53515,g01-070-07-00.png,ok,far
53516,g01-070-07-01.png,ok,away
53517,g01-070-07-02.png,ok,from
53518,g01-070-07-03.png,ok,the
53519,g01-070-07-04.png,ok,capital
53520,g01-070-07-05.png,ok,in
53521,g01-070-07-06.png,ok,a
53522,g01-070-07-07.png,ok,town
53523,g01-070-07-08.png,ok,with
53524,g01-070-08-00.png,ok,poor
53525,g01-070-08-01.png,ok,communications
53526,g01-070-08-02.png,ok,and
53527,g01-070-08-03.png,ok,not
53528,g01-070-08-04.png,ok,over
53529,g01-070-08-05.png,ok,supplied
53530,g01-070-09-00.png,ok,with
53531,g01-070-09-01.png,ok,hostelries
53532,g01-070-09-02.png,ok,and
53533,g01-070-09-03.png,ok,lodgings
53534,g01-070-09-04.png,ok,.
53535,g01-074-00-00.png,ok,London
53536,g01-074-00-01.png,ok,was
53537,g01-074-00-02.png,ok,again
53538,g01-074-00-03.png,ok,in
53539,g01-074-00-04.png,ok,turmoil
53540,g01-074-00-05.png,ok,;
53541,g01-074-00-06.png,ok,but
53542,g01-074-00-07.png,ok,this
53543,g01-074-00-08.png,ok,time
53544,g01-074-01-00.png,ok,over
53545,g01-074-01-01.png,ok,a
53546,g01-074-01-02.png,ok,question
53547,g01-074-01-03.png,ok,of
53548,g01-074-01-04.png,ok,trade
53549,g01-074-01-05.png,ok,rivalry
53550,g01-074-01-06.png,ok,.
53551,g01-074-01-07.png,ok,A
53552,g01-074-01-08.png,ok,rich
53553,g01-074-01-09.png,ok,mer-
53554,g01-074-02-00.png,ok,chant
53555,g01-074-02-01.png,ok,from
53556,g01-074-02-02.png,ok,Genoa
53557,g01-074-02-03.png,ok,had
53558,g01-074-02-04.png,ok,been
53559,g01-074-02-05.png,ok,murdered
53560,g01-074-02-06.png,ok,","
53561,g01-074-02-07.png,ok,and
53562,g01-074-03-00.png,ok,John
53563,g01-074-03-01.png,ok,de
53564,g01-074-03-02.png,ok,Kyrkby
53565,g01-074-03-03.png,ok,","
53566,g01-074-03-04.png,ok,a
53567,g01-074-03-05.png,ok,Londoner
53568,g01-074-03-06.png,ok,","
53569,g01-074-03-07.png,ok,was
53570,g01-074-03-08.png,ok,one
53571,g01-074-03-09.png,ok,of
53572,g01-074-04-00.png,ok,those
53573,g01-074-04-01.png,ok,charged
53574,g01-074-04-02.png,ok,with
53575,g01-074-04-03.png,ok,the
53576,g01-074-04-04.png,ok,crime
53577,g01-074-04-05.png,ok,.
53578,g01-074-04-06.png,ok,It
53579,g01-074-04-07.png,ok,is
53580,g01-074-04-08.png,ok,clear
53581,g01-074-05-00.png,ok,from
53582,g01-074-05-01.png,ok,the
53583,g01-074-05-02.png,ok,chronicles
53584,g01-074-05-03.png,ok,that
53585,g01-074-05-04.png,ok,this
53586,g01-074-05-05.png,ok,was
53587,g01-074-05-06.png,ok,a
53588,g01-074-05-07.png,ok,sordid
53589,g01-074-06-00.png,ok,quarrel
53590,g01-074-06-01.png,ok,between
53591,g01-074-06-02.png,ok,monopolists
53592,g01-074-06-03.png,ok,and
53593,g01-074-06-04.png,ok,interlopers
53594,g01-074-06-05.png,ok,.
53595,g01-074-07-00.png,ok,The
53596,g01-074-07-01.png,ok,city
53597,g01-074-07-02.png,ok,merchants
53598,g01-074-07-03.png,ok,were
53599,g01-074-07-04.png,ok,jealous
53600,g01-074-07-05.png,ok,of
53601,g01-074-07-06.png,ok,foreign
53602,g01-074-08-00.png,ok,merchants
53603,g01-074-08-01.png,ok,who
53604,g01-074-08-02.png,ok,could
53605,g01-074-08-03.png,ok,tempt
53606,g01-074-08-04.png,ok,court
53607,g01-074-08-05.png,ok,and
53608,g01-074-09-00.png,ok,baronage
53609,g01-074-09-01.png,ok,with
53610,g01-074-09-02.png,ok,rarer
53611,g01-074-09-03.png,ok,luxuries
53612,g01-074-09-04.png,ok,than
53613,g01-074-09-05.png,ok,those
53614,g01-083-00-00.png,ok,A
53615,g01-083-00-01.png,ok,sum
53616,g01-083-00-02.png,ok,of
53617,g01-083-00-03.png,ok,"160,000"
53618,g01-083-00-04.png,ok,was
53619,g01-083-00-05.png,ok,demanded
53620,g01-083-00-06.png,ok,-
53621,g01-083-00-07.png,ok,a
53622,g01-083-00-08.png,ok,staggering
53623,g01-083-00-09.png,ok,figure
53624,g01-083-01-00.png,ok,to
53625,g01-083-01-01.png,ok,mediaeval
53626,g01-083-01-02.png,ok,eyes
53627,g01-083-01-03.png,ok,.
53628,g01-083-01-04.png,ok,It
53629,g01-083-01-05.png,ok,was
53630,g01-083-01-06.png,ok,determined
53631,g01-083-01-07.png,ok,that
53632,g01-083-01-08.png,ok,"100,000"
53633,g01-083-02-00.png,ok,was
53634,g01-083-02-01.png,ok,a
53635,g01-083-02-02.png,ok,fairer
53636,g01-083-02-03.png,ok,target
53637,g01-083-02-04.png,ok,","
53638,g01-083-02-05.png,ok,and
53639,g01-083-02-06.png,ok,the
53640,g01-083-02-07.png,ok,Parliament
53641,g01-083-02-08.png,ok,agreed
53642,g01-083-02-09.png,ok,to
53643,g01-083-02-10.png,ok,find
53644,g01-083-03-00.png,ok,two-thirds
53645,g01-083-03-01.png,ok,of
53646,g01-083-03-02.png,ok,this
53647,g01-083-03-03.png,ok,sum
53648,g01-083-03-04.png,ok,providing
53649,g01-083-03-05.png,ok,the
53650,g01-083-03-06.png,ok,clergy
53651,g01-083-03-07.png,ok,supplied
53652,g01-083-04-00.png,ok,the
53653,g01-083-04-01.png,ok,remainder
53654,g01-083-04-02.png,ok,.
53655,g01-083-04-03.png,ok,The
53656,g01-083-04-04.png,ok,method
53657,g01-083-04-05.png,ok,of
53658,g01-083-04-06.png,ok,assessment
53659,g01-083-04-07.png,ok,to
53660,g01-083-04-08.png,ok,which
53661,g01-083-04-09.png,ok,the
53662,g01-083-05-00.png,ok,Commons
53663,g01-083-05-01.png,ok,agreed
53664,g01-083-05-02.png,ok,was
53665,g01-083-05-03.png,ok,that
53666,g01-083-05-04.png,ok,of
53667,g01-083-05-05.png,ok,the
53668,g01-083-05-06.png,ok,first
53669,g01-083-05-07.png,ok,poll-tax
53670,g01-083-05-08.png,ok,.
53671,g01-083-05-09.png,ok,The
53672,g01-083-05-10.png,ok,manifest
53673,g01-083-06-00.png,ok,injustice
53674,g01-083-06-01.png,ok,of
53675,g01-083-06-02.png,ok,this
53676,g01-083-06-03.png,ok,method
53677,g01-083-06-04.png,ok,had
53678,g01-083-06-05.png,ok,been
53679,g01-083-06-06.png,ok,to
53680,g01-083-06-07.png,ok,a
53681,g01-083-06-08.png,ok,certain
53682,g01-083-06-09.png,ok,degree
53683,g01-083-07-00.png,ok,corrected
53684,g01-083-07-01.png,ok,by
53685,g01-083-07-02.png,ok,the
53686,g01-083-07-03.png,ok,sliding
53687,g01-083-07-04.png,ok,scale
53688,g01-083-07-05.png,ok,of
53689,g01-083-07-06.png,ok,the
53690,g01-083-07-07.png,ok,second
53691,g01-083-07-08.png,ok,poll-tax
53692,g01-083-07-09.png,ok,","
53693,g01-083-08-00.png,ok,but
53694,g01-083-08-01.png,ok,this
53695,g01-083-08-02.png,ok,lesson
53696,g01-083-08-03.png,ok,was
53697,g01-083-08-04.png,ok,ignored
53698,g01-083-08-05.png,ok,","
53699,g01-083-08-06.png,ok,and
53700,g01-083-08-07.png,ok,the
53701,g01-083-08-08.png,ok,injustice
53702,g01-083-08-09.png,ok,trebled
53703,g01-083-08-10.png,ok,in
53704,g01-083-09-00.png,ok,weight
53705,g01-083-09-01.png,ok,by
53706,g01-083-09-02.png,ok,a
53707,g01-083-09-03.png,ok,flat-rate
53708,g01-083-09-04.png,ok,tax
53709,g01-083-09-05.png,ok,at
53710,g01-083-09-06.png,ok,treble
53711,g01-083-09-07.png,ok,the
53712,g01-083-09-08.png,ok,rate
53713,g01-083-09-09.png,ok,-
53714,g01-083-09-10.png,ok,every
53715,g01-083-09-11.png,ok,adult
53729,g01-088-00-00.png,ok,Trebling
53730,g01-088-00-01.png,ok,the
53731,g01-088-00-02.png,ok,rate
53732,g01-088-00-03.png,ok,was
53733,g01-088-00-04.png,ok,arrived
53734,g01-088-00-05.png,ok,at
53735,g01-088-00-06.png,ok,by
53736,g01-088-00-07.png,ok,a
53737,g01-088-00-08.png,ok,simple
53762,g01-088-04-00.png,ok,The
53763,g01-088-04-01.png,ok,only
53764,g01-088-04-02.png,ok,concession
53765,g01-088-04-03.png,ok,made
53766,g01-088-04-04.png,ok,in
53767,g01-088-04-05.png,ok,view
53768,g01-088-04-06.png,ok,of
53769,g01-088-04-07.png,ok,the
53770,g01-088-05-00.png,ok,objections
53771,g01-088-05-01.png,ok,to
53772,g01-088-05-02.png,ok,the
53773,g01-088-05-03.png,ok,first
53774,g01-088-05-04.png,ok,two
53775,g01-088-05-05.png,ok,poll-taxes
53776,g01-088-05-06.png,ok,was
53777,g01-088-06-00.png,ok,the
53778,g01-088-06-01.png,ok,suggestion
53779,g01-088-06-02.png,ok,that
53780,g01-088-06-03.png,ok,the
53781,g01-088-06-04.png,ok,rich
53782,g01-088-06-05.png,ok,should
53783,g01-088-06-06.png,ok,help
53784,g01-088-07-00.png,ok,the
53785,g01-088-07-01.png,ok,poor
53786,g01-088-07-02.png,ok,-
53787,g01-088-07-03.png,ok,but
53788,g01-088-07-04.png,ok,this
53789,g01-088-07-05.png,ok,was
53790,g01-088-07-06.png,ok,only
53791,g01-088-07-07.png,ok,a
53792,g01-088-07-08.png,ok,pious
53793,g01-088-07-09.png,ok,hope
53794,g01-088-08-00.png,ok,because
53795,g01-088-08-01.png,ok,no
53796,g01-088-08-02.png,ok,machinery
53797,g01-088-08-03.png,ok,was
53798,g01-088-08-04.png,ok,provided
53799,g01-088-08-05.png,ok,for
53800,g01-088-09-00.png,ok,carrying
53801,g01-088-09-01.png,ok,it
53802,g01-088-09-02.png,ok,into
53803,g01-088-09-03.png,ok,effect
53804,g01-088-09-04.png,ok,","
53805,g01-088-09-05.png,ok,and
53806,g01-088-09-06.png,ok,a
53807,g01-088-09-07.png,ok,subordinate
53808,g02-059-00-00.png,ok,In
53809,g02-059-00-01.png,ok,Chapter
53810,g02-059-00-02.png,ok,Two
53811,g02-059-00-03.png,ok,he
53812,g02-059-00-04.png,ok,gauged
53813,g02-059-00-05.png,ok,the
53814,g02-059-00-06.png,ok,nature
53815,g02-059-00-07.png,ok,of
53816,g02-059-00-08.png,ok,the
53817,g02-059-00-09.png,ok,heart's
53818,g02-059-00-10.png,ok,movements
53819,g02-059-01-00.png,ok,from
53820,g02-059-01-01.png,ok,the
53821,g02-059-01-02.png,ok,dissection
53822,g02-059-01-03.png,ok,of
53823,g02-059-01-04.png,ok,living
53824,g02-059-01-05.png,ok,animals
53825,g02-059-01-06.png,ok,","
53826,g02-059-01-07.png,ok,showing
53827,g02-059-01-08.png,ok,how
53828,g02-059-01-09.png,ok,these
53829,g02-059-01-10.png,ok,move-
53830,g02-059-02-00.png,ok,ments
53831,g02-059-02-01.png,ok,alternate
53832,g02-059-02-02.png,ok,with
