index,image,status_code,target
37875,d06-100-01-01,ok,a
37906,d06-100-04-08,ok,a
37922,d06-100-06-04,ok,a
37926,d06-100-06-08,ok,a
37938,d06-104-00-07,ok,a
37987,d06-104-07-05,ok,a
38005,d06-107-00-02,ok,a
38056,d06-107-07-01,ok,a
38112,d06-111-02-05,ok,a
38231,d07-082-02-06,ok,a
38291,d07-085-01-02,ok,a
38296,d07-085-01-07,ok,a
38639,d07-100-05-00,ok,a
38665,d07-100-08-09,ok,a
38675,d07-102-00-04,ok,a
38741,d07-102-07-02,ok,a
48,a01-000u-06-03,ok,for
100,a01-000x-05-01,ok,for
1244,a01-026-08-05,ok,for
1321,a01-026u-10-02,ok,for
1399,a01-026x-09-03,ok,for
2934,a01-068u-04-05,ok,for
2938,a01-068u-05-01,ok,for
3152,a01-077-07-02,ok,for
3217,a01-077u-06-05,ok,for
3451,a01-091-03-05,ok,for
3522,a01-091u-03-03,ok,for
3601,a01-096u-04-03,ok,for
3818,a01-107-01-09,ok,for
3886,a01-107u-02-06,ok,for
3899,a01-107u-04-03,ok,for
3958,a01-113-02-05,ok,for
4042,a01-113u-03-04,ok,for
4202,a01-117u-01-00,ok,for
4456,a01-128-00-08,ok,for
4540,a01-128u-01-01,ok,for
4566,a01-128u-04-03,ok,for
4663,a01-132-07-06,ok,for
4733,a01-132u-06-04,ok,for
4803,a01-132x-06-00,ok,for
4839,a02-000-01-04,ok,for
5036,a02-008-07-03,ok,for
5324,a02-027-01-07,ok,for
5535,a02-037-08-00,ok,for
5899,a02-057-07-05,ok,for
5977,a02-067-01-05,ok,for
5982,a02-067-02-03,ok,for
6439,a02-093-04-03,ok,for
6457,a02-093-06-05,ok,for
6553,a02-102-00-03,ok,for
6631,a02-106-01-05,ok,for
6662,a02-106-05-03,ok,for
6804,a02-116-02-05,ok,for
6825,a02-116-05-06,ok,for
6846,a02-116-08-01,ok,for
6921,a02-120-09-04,ok,for
6973,a03-006-00-02,ok,for
7039,a03-006-07-02,ok,for
7780,a03-040-01-05,ok,for
7821,a03-040-05-07,ok,for
7828,a03-040-06-05,ok,for
7854,a03-043-02-06,ok,for
7861,a03-043-03-06,ok,for
7901,a03-047-00-03,ok,for
8117,a03-054-09-05,ok,for
8221,a03-063-02-02,ok,for
8252,a03-063-05-04,ok,for
8476,a03-073-05-00,ok,for
8506,a03-073-08-06,ok,for
8584,a03-080-08-00,ok,for
8739,a04-006-01-04,ok,for
8804,a04-006-08-06,ok,for
8851,a04-010-04-00,ok,for
8956,a04-015-05-11,ok,for
8992,a04-019-01-06,ok,for
9264,a04-031-05-05,ok,for
9298,a04-031-09-06,ok,for
9386,a04-035-09-07,ok,for
9435,a04-039-05-07,ok,for
9459,a04-039-08-06,ok,for
9494,a04-043-03-03,ok,for
9710,a04-054-03-03,ok,for
9714,a04-054-03-07,ok,for
9934,a04-069-06-06,ok,for
9991,a04-072-06-01,ok,for
10014,a04-072-09-05,ok,for
10342,a04-096-03-01,ok,for
10481,a04-103-01-01,ok,for
10561,a05-000-02-04,ok,for
10621,a05-004-02-05,ok,for
10669,a05-004-08-06,ok,for
10870,a05-017-09-06,ok,for
10883,a05-022-01-01,ok,for
11064,a05-029-06-04,ok,for
11224,a05-044-08-03,ok,for
11932,a05-089-10-03,ok,for
12109,a05-104-00-05,ok,for
12120,a05-104-02-04,ok,for
12134,a05-104-04-05,ok,for
12144,a05-104-05-09,ok,for
12283,a05-113-07-01,ok,for
12421,a05-121-06-03,ok,for
12463,a05-125-04-00,ok,for
12636,a06-008-01-06,ok,for
12788,a06-020-01-06,ok,for
12810,a06-020-03-00,ok,for
12857,a06-025-01-05,ok,for
12911,a06-036-00-05,ok,for
12924,a06-036-02-03,ok,for
12962,a06-036-07-00,ok,for
13074,a06-044-02-03,ok,for
13432,a06-075-02-06,ok,for
13441,a06-075-04-00,ok,for
13748,a06-110-06-04,ok,for
13828,a06-119-00-03,ok,for
14386,b01-000-03-00,ok,for
14522,b01-009-05-01,ok,for
14669,b01-018-05-05,ok,for
14686,b01-018-07-05,ok,for
14726,b01-023-03-03,ok,for
14961,b01-038-09-00,ok,for
15185,b01-057-01-00,ok,for
15238,b01-057-07-01,ok,for
15253,b01-057-08-06,ok,for
15391,b01-073-05-05,ok,for
15412,b01-073-08-01,ok,for
15692,b01-094-01-07,ok,for
15714,b01-094-04-06,ok,for
16155,b01-136-03-00,ok,for
16267,b02-013-09-04,ok,for
16485,b02-097-04-01,ok,for
16644,b03-025-01-08,ok,for
16755,b03-087-04-05,ok,for
16823,b03-092-04-10,ok,for
16977,b03-104-07-04,ok,for
17275,b04-010-00-03,ok,for
17500,b04-026-06-07,ok,for
17599,b04-040-02-03,ok,for
17726,b04-054-01-09,ok,for
17795,b04-060-02-00,ok,for
17827,b04-060-05-00,ok,for
17866,b04-066-02-01,ok,for
17948,b04-075-02-10,ok,for
18155,b04-096-03-02,ok,for
18412,b04-116-07-05,ok,for
18747,b04-147-03-07,ok,for
18763,b04-147-06-00,ok,for
18781,b04-154-00-01,ok,for
18891,b04-162-04-09,ok,for
18932,b04-169-01-05,ok,for
19021,b04-175-04-06,ok,for
19294,b04-202-04-04,ok,for
19387,b05-017-03-05,ok,for
19684,b05-045-03-00,ok,for
19825,b05-055-01-06,ok,for
19844,b05-055-02-12,ok,for
20280,b05-079-06-03,ok,for
20444,b05-088-07-02,ok,for
20648,b06-004-06-03,ok,for
20808,b06-015-01-05,ok,for
20839,b06-015-06-03,ok,for
20870,b06-019-00-06,ok,for
20887,b06-019-03-01,ok,for
21169,b06-036-03-11,ok,for
21212,b06-036-07-02,ok,for
21265,b06-042-06-03,ok,for
21274,b06-042-07-02,ok,for
21466,b06-053-03-02,ok,for
21509,b06-056-00-06,ok,for
21716,b06-064-08-00,ok,for
21726,b06-064-09-04,ok,for
21856,b06-071-08-02,ok,for
21942,b06-075-09-04,ok,for
21960,b06-079-00-03,ok,for
22200,b06-090-01-04,ok,for
22243,b06-090-06-05,ok,for
22276,b06-093-04-01,ok,for
22295,b06-093-06-06,ok,for
22372,b06-097-06-01,ok,for
22506,b06-110-05-08,ok,for
22515,b06-110-06-06,ok,for
22551,c01-009-04-03,ok,for
22863,c02-003-01-06,ok,for
23179,c02-022-02-02,ok,for
23325,c02-030-02-05,ok,for
23391,c02-035-01-05,ok,for
23433,c02-035-05-02,ok,for
23517,c02-049-09-05,ok,for
23664,c02-059-07-03,ok,for
25283,c03-016a-05-07,ok,for
25544,c03-016d-05-07,ok,for
25632,c03-016e-05-07,ok,for
25758,c03-021a-09-03,ok,for
25847,c03-021b-07-08,ok,for
25936,c03-021c-08-07,ok,for
26025,c03-021d-09-03,ok,for
26116,c03-021e-09-07,ok,for
26218,c03-081a-02-00,ok,for
26299,c03-081b-01-07,ok,for
26380,c03-081c-01-06,ok,for
26461,c03-081d-02-00,ok,for
26542,c03-081e-02-00,ok,for
26624,c03-081f-02-00,ok,for
28447,c04-004-04-08,ok,for
28643,c04-017-01-00,ok,for
28682,c04-017-05-05,ok,for
28801,c04-028-04-01,ok,for
29457,c04-080-00-05,ok,for
29512,c04-080-06-03,ok,for
29672,c04-098-04-07,ok,for
30682,c06-000-01-06,ok,for
30789,c06-005-07-05,ok,for
30865,c06-011-08-04,ok,for
31300,c06-043-08-06,ok,for
31362,c06-047-05-02,ok,for
31501,c06-058-06-01,ok,for
31597,c06-076-09-05,ok,for
31657,c06-080-08-03,ok,for
31687,c06-083-01-06,ok,for
32131,c06-106-01-04,ok,for
32204,c06-111-00-05,ok,for
32495,d01-016-02-06,ok,for
32618,d01-024-01-03,ok,for
32812,d01-056-00-04,ok,for
32922,d01-060-05-00,ok,for
33314,d01-118-03-09,ok,for
33364,d01-123-01-07,ok,for
33562,d03-117-08-01,ok,for
33848,d04-016-08-00,ok,for
34069,d04-032-05-05,ok,for
34297,d04-050-04-00,ok,for
34344,d04-053-03-01,ok,for
35514,d04-125-02-10,ok,for
35669,d05-008-03-09,ok,for
35807,d05-021-01-09,ok,for
36086,d05-040-05-04,ok,for
36154,d06-000-07-02,ok,for
36610,d06-025-07-01,ok,for
36703,d06-030-01-06,ok,for
36963,d06-046-09-06,ok,for
37220,d06-063-02-07,ok,for
37588,d06-082-04-05,ok,for
37733,d06-091-04-05,ok,for
37804,d06-096-02-01,ok,for
37898,d06-100-04-00,ok,for
38147,d06-111-05-04,ok,for
38327,d07-085-05-08,ok,for
38446,d07-093-01-01,ok,for
149,a01-003-05-07,ok,not
169,a01-003-08-04,ok,not
231,a01-003u-06-05,ok,not
251,a01-003u-09-03,ok,not
311,a01-003x-05-01,ok,not
331,a01-003x-07-03,ok,not
1003,a01-020-04-02,ok,not
1071,a01-020u-04-05,ok,not
1139,a01-020x-04-02,ok,not
1502,a01-030u-01-03,ok,not
1588,a01-030x-01-05,ok,not
2522,a01-058-07-07,ok,not
2568,a01-058u-04-06,ok,not
2589,a01-058u-07-01,ok,not
2634,a01-058x-04-07,ok,not
2655,a01-058x-07-05,ok,not
2932,a01-068u-04-03,ok,not
3135,a01-077-04-04,ok,not
3200,a01-077u-04-02,ok,not
3429,a01-091-00-06,ok,not
3500,a01-091u-00-06,ok,not
3966,a01-113-03-05,ok,not
4050,a01-113u-04-05,ok,not
4359,a01-122-07-05,ok,not
4443,a01-122u-09-05,ok,not
4649,a01-132-05-04,ok,not
4719,a01-132u-04-04,ok,not
4789,a01-132x-04-02,ok,not
5355,a02-027-05-02,ok,not
5404,a02-032-01-00,ok,not
5663,a02-046-04-04,ok,not
5973,a02-067-01-01,ok,not
6041,a02-072-00-03,ok,not
6378,a02-090-04-03,ok,not
6700,a02-106-09-08,ok,not
6877,a02-120-03-05,ok,not
7027,a03-006-05-08,ok,not
7269,a03-017-00-04,ok,not
7407,a03-023-01-05,ok,not
7958,a03-047-07-02,ok,not
8379,a03-071-01-06,ok,not
8408,a03-071-05-01,ok,not
9623,a04-050-01-00,ok,not
9648,a04-050-03-07,ok,not
9679,a04-054-00-03,ok,not
9734,a04-054-05-07,ok,not
9793,a04-059-04-05,ok,not
9828,a04-066-01-02,ok,not
10271,a04-092-05-05,ok,not
10607,a05-004-01-00,ok,not
10841,a05-017-06-00,ok,not
11395,a05-053-08-06,ok,not
11414,a05-058-00-03,ok,not
11423,a05-058-01-03,ok,not
11428,a05-058-01-08,ok,not
11690,a05-073-07-02,ok,not
12121,a05-104-02-05,ok,not
12143,a05-104-05-08,ok,not
12270,a05-113-05-02,ok,not
12563,a06-004-02-02,ok,not
12739,a06-014-05-03,ok,not
12805,a06-020-02-08,ok,not
12854,a06-025-01-02,ok,not
13494,a06-090-01-05,ok,not
13742,a06-110-05-04,ok,not
14147,a06-141-04-00,ok,not
14212,a06-147-03-05,ok,not
14423,b01-004-00-07,ok,not
14478,b01-004-07-00,ok,not
15427,b01-073-10-00,ok,not
15471,b01-079-04-08,ok,not
15783,b01-113-03-02,ok,not
16293,b02-035-03-02,ok,not
16309,b02-035-05-04,ok,not
16426,b02-045-06-08,ok,not
16461,b02-097-01-05,ok,not
16483,b02-097-03-10,ok,not
16493,b02-097-05-01,ok,not
16555,b02-102-03-06,ok,not
16565,b02-102-04-04,ok,not
16638,b03-025-01-02,ok,not
16687,b03-025-06-01,ok,not
16775,b03-092-00-08,ok,not
16814,b03-092-04-01,ok,not
16991,b03-104-09-01,ok,not
17086,b03-114-00-06,ok,not
17095,b03-114-01-05,ok,not
17246,b04-004-07-01,ok,not
17329,b04-010-06-07,ok,not
17632,b04-040-05-01,ok,not
17816,b04-060-03-09,ok,not
17984,b04-081-00-01,ok,not
19044,b04-175-07-06,ok,not
19950,b05-062-01-04,ok,not
20310,b05-083-00-06,ok,not
20355,b05-083-05-06,ok,not
20440,b05-088-06-07,ok,not
21086,b06-032-02-01,ok,not
21975,b06-079-02-02,ok,not
22008,b06-079-06-00,ok,not
22327,b06-097-00-06,ok,not
22398,b06-100-02-01,ok,not
22883,c02-003-04-00,ok,not
22927,c02-007-00-07,ok,not
22975,c02-007-06-03,ok,not
23010,c02-012-01-07,ok,not
23748,c02-078-05-05,ok,not
24275,c03-003a-00-02,ok,not
24354,c03-003b-00-02,ok,not
24502,c03-003c-00-02,ok,not
24582,c03-003d-00-02,ok,not
24662,c03-003e-00-02,ok,not
24742,c03-003f-00-02,ok,not
26242,c03-081a-04-08,ok,not
26323,c03-081b-04-05,ok,not
26404,c03-081c-04-04,ok,not
26485,c03-081d-05-00,ok,not
26566,c03-081e-05-00,ok,not
26648,c03-081f-04-07,ok,not
26741,c03-084a-06-02,ok,not
26804,c03-084b-06-02,ok,not
26868,c03-084c-05-05,ok,not
26933,c03-084d-06-07,ok,not
26996,c03-084e-06-01,ok,not
27114,c03-087a-05-08,ok,not
27180,c03-087b-05-08,ok,not
27248,c03-087c-05-01,ok,not
27314,c03-087d-06-03,ok,not
27381,c03-087e-05-10,ok,not
27448,c03-087f-06-01,ok,not
27521,c03-094a-06-00,ok,not
27599,c03-094b-05-06,ok,not
27677,c03-094c-05-04,ok,not
27757,c03-094d-06-05,ok,not
27836,c03-094e-06-02,ok,not
27915,c03-094f-06-02,ok,not
27988,c03-096a-05-04,ok,not
28055,c03-096b-05-03,ok,not
28122,c03-096c-04-08,ok,not
28189,c03-096d-05-07,ok,not
28256,c03-096e-05-01,ok,not
28323,c03-096f-05-07,ok,not
28458,c04-004-05-08,ok,not
29031,c04-044-05-05,ok,not
29110,c04-050-06-01,ok,not
29256,c04-061-04-06,ok,not
29361,c04-066-07-08,ok,not
29619,c04-098-00-01,ok,not
30206,c04-139-02-04,ok,not
31060,c06-027-04-00,ok,not
31608,c06-080-01-03,ok,not
31683,c06-083-01-02,ok,not
32101,c06-103-07-03,ok,not
32221,c06-111-02-03,ok,not
32581,d01-019-04-08,ok,not
32691,d01-049-02-02,ok,not
32797,d01-052-06-04,ok,not
32877,d01-056-08-02,ok,not
33074,d01-085-03-03,ok,not
33178,d01-098-05-11,ok,not
33298,d01-118-02-02,ok,not
33389,d01-123-04-04,ok,not
33598,d04-005-03-02,ok,not
34221,d04-047-04-09,ok,not
34255,d04-050-00-02,ok,not
34270,d04-050-01-04,ok,not
34339,d04-053-02-06,ok,not
34387,d04-053-07-04,ok,not
34477,d04-058-05-01,ok,not
34635,d04-066-06-07,ok,not
34815,d04-075-09-05,ok,not
36076,d05-040-04-02,ok,not
36098,d06-000-00-06,ok,not
36114,d06-000-02-03,ok,not
36380,d06-011-06-02,ok,not
36446,d06-015-03-05,ok,not
37218,d06-063-02-05,ok,not
37771,d06-091-09-05,ok,not
38052,d06-107-06-04,ok,not
38070,d06-107-09-02,ok,not
38083,d06-111-00-02,ok,not
38243,d07-082-04-00,ok,not
38249,d07-082-04-06,ok,not
38625,d07-100-03-03,ok,not
578,a01-011-02-07,ok,in
600,a01-011-05-00,ok,in
646,a01-011u-04-01,ok,in
668,a01-011u-07-01,ok,in
791,a01-014-04-03,ok,in
926,a01-014x-04-03,ok,in
1182,a01-026-01-00,ok,in
1202,a01-026-03-04,ok,in
1259,a01-026u-01-01,ok,in
1279,a01-026u-04-02,ok,in
1336,a01-026x-01-00,ok,in
1357,a01-026x-03-06,ok,in
1478,a01-030-06-09,ok,in
1563,a01-030u-09-02,ok,in
1639,a01-030x-07-05,ok,in
1733,a01-038-11-04,ok,in
1815,a01-038x-08-06,ok,in
1879,a01-043-08-02,ok,in
1948,a01-043u-08-00,ok,in
2015,a01-043x-07-00,ok,in
2071,a01-049-06-05,ok,in
2152,a01-049u-07-04,ok,in
2228,a01-049x-06-08,ok,in
2305,a01-053-07-02,ok,in
2376,a01-053u-07-00,ok,in
2444,a01-053x-06-02,ok,in
2490,a01-058-03-03,ok,in
2558,a01-058u-03-02,ok,in
2624,a01-058x-03-03,ok,in
2706,a01-063-05-01,ok,in
2756,a01-063u-01-02,ok,in
2784,a01-063u-04-06,ok,in
2833,a01-063x-01-02,ok,in
2861,a01-063x-04-07,ok,in
2967,a01-068u-09-01,ok,in
3029,a01-072u-07-08,ok,in
3108,a01-077-00-07,ok,in
3115,a01-077-01-05,ok,in
3143,a01-077-06-01,ok,in
3181,a01-077u-01-05,ok,in
3208,a01-077u-05-03,ok,in
3252,a01-082u-03-01,ok,in
3263,a01-082u-05-00,ok,in
3289,a01-082u-09-00,ok,in
3430,a01-091-00-07,ok,in
3438,a01-091-02-00,ok,in
3501,a01-091u-00-07,ok,in
3509,a01-091u-01-05,ok,in
4004,a01-113-07-01,ok,in
4088,a01-113u-09-03,ok,in
4120,a01-117-01-07,ok,in
4187,a01-117-09-02,ok,in
4213,a01-117u-02-03,ok,in
4434,a01-122u-08-04,ok,in
4553,a01-128u-02-05,ok,in
4630,a01-132-02-03,ok,in
4678,a01-132-09-05,ok,in
4700,a01-132u-02-00,ok,in
4748,a01-132u-08-03,ok,in
4770,a01-132x-02-00,ok,in
4817,a01-132x-07-05,ok,in
4881,a02-000-06-05,ok,in
4984,a02-008-02-00,ok,in
4986,a02-008-02-02,ok,in
5008,a02-008-04-01,ok,in
5052,a02-012-01-01,ok,in
5080,a02-012-05-03,ok,in
5192,a02-020-01-01,ok,in
5234,a02-020-05-02,ok,in
5251,a02-024-00-07,ok,in
5270,a02-024-03-04,ok,in
5304,a02-024-07-04,ok,in
5348,a02-027-04-03,ok,in
5373,a02-027-07-00,ok,in
5397,a02-032-00-01,ok,in
5619,a02-042-06-06,ok,in
5636,a02-046-01-04,ok,in
5656,a02-046-03-06,ok,in
5691,a02-046-06-06,ok,in
5758,a02-050-06-00,ok,in
5785,a02-053-01-09,ok,in
5793,a02-053-02-05,ok,in
5999,a02-067-04-05,ok,in
6014,a02-067-06-03,ok,in
6071,a02-072-02-06,ok,in
6181,a02-078-06-04,ok,in
6209,a02-082-00-03,ok,in
6243,a02-082-04-03,ok,in
6264,a02-082-06-07,ok,in
6390,a02-090-05-05,ok,in
6628,a02-106-01-02,ok,in
6654,a02-106-04-05,ok,in
6707,a02-111-00-06,ok,in
6794,a02-116-01-02,ok,in
6882,a02-120-04-02,ok,in
6958,a02-124-03-05,ok,in
6983,a03-006-01-02,ok,in
7004,a03-006-03-04,ok,in
7019,a03-006-05-00,ok,in
7056,a03-009-00-05,ok,in
7068,a03-009-02-00,ok,in
7071,a03-009-02-03,ok,in
7120,a03-011-00-05,ok,in
7129,a03-011-01-03,ok,in
7186,a03-011-07-03,ok,in
7211,a03-014-01-06,ok,in
7248,a03-014-06-03,ok,in
7282,a03-017-02-00,ok,in
7312,a03-017-05-05,ok,in
7441,a03-023-06-05,ok,in
7502,a03-027-03-06,ok,in
7509,a03-027-04-05,ok,in
7516,a03-027-05-02,ok,in
7519,a03-027-05-05,ok,in
7577,a03-030-03-01,ok,in
7608,a03-030-07-01,ok,in
7646,a03-034-02-02,ok,in
7671,a03-034-05-01,ok,in
7682,a03-034-06-05,ok,in
7710,a03-037-02-00,ok,in
7741,a03-037-05-01,ok,in
7750,a03-037-05-10,ok,in
7790,a03-040-02-05,ok,in
7801,a03-040-03-08,ok,in
7845,a03-043-01-04,ok,in
7907,a03-047-01-00,ok,in
7925,a03-047-03-02,ok,in
7946,a03-047-06-00,ok,in
7965,a03-047-08-00,ok,in
7980,a03-047-10-00,ok,in
8071,a03-054-03-01,ok,in
8074,a03-054-03-04,ok,in
8100,a03-054-07-01,ok,in
8174,a03-059-07-04,ok,in
8218,a03-063-01-10,ok,in
8239,a03-063-04-01,ok,in
8301,a03-063-10-06,ok,in
8337,a03-066-04-02,ok,in
8347,a03-066-06-01,ok,in
8357,a03-066-07-02,ok,in
8429,a03-071-07-07,ok,in
8466,a03-073-03-04,ok,in
8482,a03-073-05-06,ok,in
8810,a04-006-09-05,ok,in
8832,a04-010-01-06,ok,in
8865,a04-010-05-05,ok,in
8913,a04-015-01-14,ok,in
8942,a04-015-04-06,ok,in
8961,a04-015-06-04,ok,in
8987,a04-019-01-01,ok,in
9033,a04-019-05-01,ok,in
9058,a04-019-07-05,ok,in
9168,a04-027-02-00,ok,in
9170,a04-027-02-02,ok,in
9213,a04-027-05-07,ok,in
9223,a04-031-00-05,ok,in
9277,a04-031-07-04,ok,in
9335,a04-035-03-05,ok,in
9492,a04-043-03-01,ok,in
9563,a04-047-02-07,ok,in
9582,a04-047-04-07,ok,in
9756,a04-059-01-00,ok,in
9778,a04-059-03-00,ok,in
9795,a04-059-04-07,ok,in
9815,a04-059-07-01,ok,in
9927,a04-069-05-06,ok,in
9937,a04-069-07-00,ok,in
9971,a04-072-03-01,ok,in
10074,a04-081-08-03,ok,in
10078,a04-081-09-01,ok,in
10137,a04-085-08-01,ok,in
10273,a04-092-05-07,ok,in
10278,a04-092-06-03,ok,in
10332,a04-096-02-01,ok,in
10377,a04-096-07-06,ok,in
10403,a04-099-01-06,ok,in
10507,a04-103-04-04,ok,in
10517,a04-103-06-00,ok,in
10551,a05-000-01-02,ok,in
10638,a05-004-04-05,ok,in
10647,a05-004-05-07,ok,in
10758,a05-013-02-05,ok,in
10831,a05-017-04-03,ok,in
10907,a05-022-04-02,ok,in
10983,a05-025-07-00,ok,in
11029,a05-029-01-09,ok,in
11126,a05-039-06-01,ok,in
11175,a05-044-01-06,ok,in
11267,a05-048-03-05,ok,in
11282,a05-048-05-03,ok,in
11291,a05-048-06-04,ok,in
11301,a05-048-08-00,ok,in
11347,a05-053-02-05,ok,in
11353,a05-053-03-04,ok,in
11462,a05-058-06-03,ok,in
11558,a05-069-01-01,ok,in
11573,a05-069-03-02,ok,in
11595,a05-069-05-06,ok,in
11615,a05-069-09-00,ok,in
11844,a05-084-09-00,ok,in
11852,a05-089-00-03,ok,in
11955,a05-094-02-03,ok,in
11962,a05-094-03-00,ok,in
11992,a05-094-06-04,ok,in
12066,a05-099-04-05,ok,in
12085,a05-099-07-01,ok,in
12136,a05-104-05-01,ok,in
12251,a05-113-02-06,ok,in
12273,a05-113-05-05,ok,in
12287,a05-113-07-05,ok,in
12469,a05-125-05-00,ok,in
12495,a06-000-01-03,ok,in
12518,a06-000-04-01,ok,in
12534,a06-000-06-02,ok,in
12736,a06-014-05-00,ok,in
12874,a06-025-04-01,ok,in
12941,a06-036-04-06,ok,in
13041,a06-039-09-02,ok,in
13138,a06-051-02-04,ok,in
13335,a06-064-08-06,ok,in
13487,a06-090-00-07,ok,in
13501,a06-090-02-03,ok,in
13575,a06-095-02-04,ok,in
13783,a06-114-03-04,ok,in
13912,a06-124-02-01,ok,in
13920,a06-124-02-09,ok,in
13941,a06-124-04-09,ok,in
13956,a06-128-00-03,ok,in
13963,a06-128-02-00,ok,in
13997,a06-128-07-02,ok,in
14034,a06-134-01-04,ok,in
14078,a06-134-05-04,ok,in
14154,a06-141-04-07,ok,in
14270,a06-152-02-06,ok,in
14373,b01-000-01-00,ok,in
14395,b01-000-04-01,ok,in
14444,b01-004-03-02,ok,in
14556,b01-014-01-04,ok,in
14631,b01-018-01-04,ok,in
14654,b01-018-03-07,ok,in
14680,b01-018-06-08,ok,in
14694,b01-023-00-01,ok,in
14766,b01-027-01-04,ok,in
14783,b01-027-03-04,ok,in
14844,b01-033-01-08,ok,in
14946,b01-038-07-03,ok,in
15133,b01-053-02-01,ok,in
15256,b01-057-08-09,ok,in
15374,b01-073-03-06,ok,in
15423,b01-073-09-04,ok,in
15465,b01-079-04-02,ok,in
15600,b01-089-00-04,ok,in
15614,b01-089-02-01,ok,in
15618,b01-089-02-05,ok,in
15635,b01-089-05-00,ok,in
15663,b01-089-08-01,ok,in
15719,b01-094-05-04,ok,in
15750,b01-113-00-04,ok,in
15843,b01-118-02-01,ok,in
15874,b01-118-05-01,ok,in
15912,b01-122-01-01,ok,in
15955,b01-122-05-07,ok,in
16006,b01-127-03-02,ok,in
16154,b01-136-02-10,ok,in
16354,b02-045-00-05,ok,in
16368,b02-045-01-08,ok,in
16510,b02-097-07-00,ok,in
16602,b02-105-02-01,ok,in
16684,b03-025-05-06,ok,in
16724,b03-087-02-03,ok,in
16737,b03-087-03-02,ok,in
16860,b03-098-02-04,ok,in
16936,b03-104-01-09,ok,in
17056,b03-109-05-08,ok,in
17133,b03-114-06-01,ok,in
17175,b04-000-03-07,ok,in
17191,b04-000-06-01,ok,in
17213,b04-004-02-01,ok,in
17288,b04-010-02-00,ok,in
17361,b04-020-01-05,ok,in
17428,b04-026-00-10,ok,in
17623,b04-040-04-02,ok,in
17654,b04-047-01-01,ok,in
18007,b04-081-02-05,ok,in
18038,b04-081-05-00,ok,in
18078,b04-089-02-05,ok,in
18271,b04-107-01-00,ok,in
18296,b04-107-03-06,ok,in
18358,b04-116-02-02,ok,in
18400,b04-116-06-02,ok,in
18517,b04-128-03-02,ok,in
18610,b04-134-06-10,ok,in
18686,b04-140-06-02,ok,in
18710,b04-147-00-02,ok,in
18730,b04-147-02-02,ok,in
18822,b04-154-05-01,ok,in
18833,b04-154-06-02,ok,in
18855,b04-162-00-06,ok,in
18861,b04-162-01-04,ok,in
18889,b04-162-04-07,ok,in
19001,b04-175-02-01,ok,in
19006,b04-175-02-06,ok,in
19146,b04-187-02-12,ok,in
19261,b04-202-01-02,ok,in
19276,b04-202-02-08,ok,in
19292,b04-202-04-02,ok,in
19400,b05-017-04-04,ok,in
19417,b05-032-01-01,ok,in
19487,b05-032-08-09,ok,in
19541,b05-038-04-05,ok,in
19543,b05-038-05-00,ok,in
19606,b05-042-04-04,ok,in
19632,b05-042-07-05,ok,in
19666,b05-045-00-04,ok,in
19675,b05-045-01-06,ok,in
19689,b05-045-03-05,ok,in
19863,b05-055-04-08,ok,in
19903,b05-058-03-02,ok,in
20064,b05-067-05-05,ok,in
20180,b05-074-05-01,ok,in
20205,b05-074-07-06,ok,in
20216,b05-074-08-07,ok,in
20378,b05-088-00-05,ok,in
20385,b05-088-01-06,ok,in
20436,b05-088-06-03,ok,in
20488,b05-098-04-02,ok,in
20530,b06-000-00-05,ok,in
20540,b06-000-01-03,ok,in
20553,b06-000-02-09,ok,in
20560,b06-000-03-04,ok,in
20569,b06-000-04-04,ok,in
20604,b06-004-01-01,ok,in
20686,b06-008-03-03,ok,in
20725,b06-008-08-04,ok,in
20772,b06-012-03-08,ok,in
20894,b06-019-04-00,ok,in
20926,b06-019-07-05,ok,in
20958,b06-023-02-07,ok,in
21096,b06-032-03-03,ok,in
21111,b06-032-05-00,ok,in
21122,b06-032-06-04,ok,in
21140,b06-036-01-04,ok,in
21146,b06-036-01-10,ok,in
21164,b06-036-03-06,ok,in
21246,b06-042-04-03,ok,in
21442,b06-049-09-06,ok,in
21858,b06-071-08-04,ok,in
21977,b06-079-02-04,ok,in
21985,b06-079-03-04,ok,in
22031,b06-079-09-01,ok,in
22047,b06-082-01-01,ok,in
22220,b06-090-03-07,ok,in
22264,b06-093-02-02,ok,in
22336,b06-097-02-00,ok,in
22343,b06-097-02-07,ok,in
22480,b06-110-02-08,ok,in
22579,c01-009-07-06,ok,in
22758,c01-066-08-01,ok,in
22836,c02-000-08-04,ok,in
22872,c02-003-02-05,ok,in
22902,c02-003-06-02,ok,in
22914,c02-003-07-07,ok,in
22929,c02-007-01-01,ok,in
22933,c02-007-01-05,ok,in
22948,c02-007-03-04,ok,in
23027,c02-012-03-08,ok,in
23133,c02-017-06-04,ok,in
23211,c02-022-06-03,ok,in
23220,c02-022-07-04,ok,in
23246,c02-026-02-04,ok,in
23270,c02-026-05-02,ok,in
23340,c02-030-04-01,ok,in
23534,c02-056-01-04,ok,in
23621,c02-059-02-01,ok,in
23631,c02-059-03-03,ok,in
23667,c02-059-07-06,ok,in
23691,c02-059-10-02,ok,in
23753,c02-078-05-10,ok,in
23763,c02-078-06-08,ok,in
23803,c02-082-01-00,ok,in
23825,c02-082-04-00,ok,in
24285,c03-003a-01-02,ok,in
24442,c03-007-01-02,ok,in
24478,c03-007-06-00,ok,in
